Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Restaurant_ID,Restaurant_Name,Cuisine,Restaurant_Rating,Delivery_Partner,Vehicle_Type,Payment_Mode,Order_Date,Order_Time,Delivery_Time_Minutes,Distance_km,Order_Value,Discount,Delivery_Fee,Final_Amount,Order_Status,Customer_Rating,Weather,Festival
418,1051,Customer_79,Female,39,Mumbai,6,Tandoori Treat,Chinese,4.7,Partner_8,Bike,Cash,10-05-2025,17:00:00,41,11.8,798,100,68,766,Delivered,4,Rainy,No
419,1126,Customer_78,Female,32,Pune,2,Pizza Point,Italian,3.7,Partner_28,Scooter,Cash,17-04-2025,12:18:00,44,14.3,374,50,43,367,Delivered,3,Sunny,No
420,1206,Customer_85,Female,21,Mumbai,1,Spice Hub,North Indian,4.1,Partner_3,Cycle,Net Banking,28-03-2025,10:44:00,24,13.6,1259,0,25,1284,Delivered,5,Rainy,No
421,1005,Customer_144,Male,43,Hyderabad,6,Tandoori Treat,Chinese,4.2,Partner_14,Cycle,Wallet,22-03-2025,11:44:00,54,10.1,1333,50,66,1349,Delivered,4,Sunny,No
422,1277,Customer_146,Male,23,Delhi,1,Spice Hub,North Indian,4.3,Partner_20,Cycle,Debit Card,02-02-2025,17:45:00,55,3.2,1300,50,44,1294,Delivered,5,Cloudy,No
423,1133,Customer_260,Female,25,Mumbai,3,Burger Town,Fast Food,3.6,Partner_42,Bike,Cash,16-01-2025,12:43:00,34,9,1065,150,27,942,Delivered,3,Sunny,Yes
424,1267,Customer_127,Male,38,Bengaluru,3,Burger Town,Fast Food,4.3,Partner_13,Scooter,Cash,05-02-2025,12:53:00,21,3.1,782,150,63,695,Delivered,4,Sunny,Yes
425,1190,Customer_270,Female,55,Delhi,4,Biryani House,Biryani,4.3,Partner_50,Scooter,Debit Card,25-04-2025,02:39:00,52,8,466,100,33,399,Delivered,4,Cloudy,No
426,1235,Customer_67,Male,31,Chandigarh,4,Biryani House,Biryani,4.2,Partner_3,Cycle,Credit Card,02-02-2025,16:32:00,50,6.2,533,20,52,565,Cancelled,5,Rainy,Yes
427,1061,Customer_191,Female,41,Delhi,3,Burger Town,Fast Food,4,Partner_32,Bike,Credit Card,14-05-2025,05:13:00,24,12,1370,50,22,1342,Delivered,3,Rainy,Yes
428,1035,Customer_23,Female,48,Mumbai,6,Tandoori Treat,Chinese,4.4,Partner_37,Scooter,Debit Card,21-05-2025,11:54:00,39,7.7,1201,0,27,1228,Delivered,5,Sunny,Yes
429,1167,Customer_46,Female,42,Pune,6,Tandoori Treat,Chinese,3.8,Partner_26,Scooter,Wallet,25-04-2025,05:05:00,17,14.4,1143,100,62,1105,Delivered,3,Cloudy,Yes
430,1064,Customer_287,Male,30,Mumbai,6,Tandoori Treat,Chinese,4.9,Partner_35,Cycle,UPI,21-03-2025,19:09:00,51,8.3,250,150,60,160,Delivered,5,Sunny,Yes
431,1297,Customer_228,Male,52,Chandigarh,5,Green Bowl,Healthy,4.4,Partner_26,Cycle,UPI,22-02-2025,08:22:00,46,13.1,568,0,37,605,Delivered,4,Sunny,No
432,1051,Customer_278,Male,36,Delhi,5,Green Bowl,Healthy,3.7,Partner_17,Bike,Credit Card,24-01-2025,03:54:00,34,14.3,849,100,36,785,Delivered,1,Cloudy,No
433,1073,Customer_212,Female,34,Mumbai,1,Spice Hub,North Indian,4.1,Partner_8,Bike,Credit Card,26-01-2025,10:55:00,30,11.5,319,50,44,313,Delivered,4,Cloudy,No
434,1034,Customer_248,Male,44,Delhi,3,Burger Town,Fast Food,4.5,Partner_2,Scooter,Wallet,22-05-2025,13:53:00,52,10.5,324,50,49,323,Delivered,5,Cloudy,Yes
435,1105,Customer_73,Female,52,Bengaluru,5,Green Bowl,Healthy,5,Partner_16,Cycle,Cash,12-06-2025,17:04:00,50,7.3,1033,100,25,958,Delivered,4,Cloudy,No
436,1129,Customer_195,Female,58,Chandigarh,2,Pizza Point,Italian,3.8,Partner_33,Scooter,UPI,04-05-2025,09:19:00,25,11.3,201,0,79,280,Delivered,3,Sunny,No
437,1259,Customer_163,Female,58,Chandigarh,1,Spice Hub,North Indian,3.9,Partner_49,Cycle,Cash,21-04-2025,07:11:00,32,4.4,486,150,37,373,Cancelled,3,Sunny,No
438,1244,Customer_3,Male,29,Pune,3,Burger Town,Fast Food,4.1,Partner_45,Cycle,Cash,01-01-2025,20:46:00,40,8.5,232,20,61,273,Delivered,1,Cloudy,Yes
439,1184,Customer_199,Male,18,Chandigarh,4,Biryani House,Biryani,3.7,Partner_24,Bike,Cash,07-04-2025,20:31:00,15,4.1,452,50,72,474,Delivered,3,Cloudy,No
440,1253,Customer_186,Male,35,Mumbai,1,Spice Hub,North Indian,4.2,Partner_46,Cycle,Wallet,26-02-2025,07:59:00,28,1.1,1456,50,71,1477,Cancelled,4,Sunny,No
441,1290,Customer_290,Male,22,Pune,5,Green Bowl,Healthy,4.4,Partner_48,Bike,Credit Card,19-02-2025,22:31:00,31,14.1,1211,20,55,1246,Delivered,5,Cloudy,No
442,1287,Customer_233,Male,45,Mumbai,6,Tandoori Treat,Chinese,4.5,Partner_42,Bike,Debit Card,06-03-2025,23:14:00,42,12.8,247,150,59,156,Delivered,1,Cloudy,No
443,1143,Customer_216,Female,38,Hyderabad,3,Burger Town,Fast Food,3.5,Partner_13,Scooter,UPI,27-02-2025,01:36:00,51,12.3,1259,0,76,1335,Cancelled,2,Cloudy,No
444,1050,Customer_15,Female,45,Delhi,2,Pizza Point,Italian,4.7,Partner_38,Cycle,Debit Card,21-03-2025,02:08:00,31,4.5,603,20,41,624,Delivered,3,Sunny,No
445,1229,Customer_297,Male,23,Pune,2,Pizza Point,Italian,5,Partner_3,Scooter,Debit Card,23-04-2025,03:15:00,59,1.9,349,150,59,258,Delivered,4,Sunny,No
446,1287,Customer_27,Female,42,Pune,6,Tandoori Treat,Chinese,4.1,Partner_40,Scooter,Credit Card,23-06-2025,01:54:00,53,12,1084,0,26,1110,Delivered,4,Rainy,No
447,1014,Customer_233,Female,55,Hyderabad,5,Green Bowl,Healthy,3.8,Partner_7,Bike,Wallet,16-06-2025,23:03:00,60,1.9,1468,0,41,1509,Delivered,2,Cloudy,Yes
448,1228,Customer_96,Male,26,Chandigarh,5,Green Bowl,Healthy,4.7,Partner_4,Bike,Debit Card,04-05-2025,21:11:00,52,7.1,724,50,46,720,Cancelled,3,Rainy,Yes
449,1005,Customer_266,Male,21,Mumbai,4,Biryani House,Biryani,3.9,Partner_36,Bike,Cash,16-03-2025,12:35:00,37,3.7,832,150,41,723,Delivered,2,Sunny,No
450,1297,Customer_290,Female,57,Mumbai,6,Tandoori Treat,Chinese,3.9,Partner_22,Bike,UPI,27-06-2025,11:18:00,44,13.3,1174,100,58,1132,Delivered,4,Sunny,Yes
451,1247,Customer_170,Female,31,Chandigarh,2,Pizza Point,Italian,4.1,Partner_1,Scooter,UPI,24-02-2025,08:09:00,19,6,671,100,59,630,Delivered,2,Rainy,No
452,1102,Customer_146,Male,32,Mumbai,6,Tandoori Treat,Chinese,4.8,Partner_47,Bike,Debit Card,08-01-2025,06:47:00,50,4.4,1399,50,22,1371,Delivered,2,Rainy,Yes
453,1108,Customer_157,Female,33,Delhi,6,Tandoori Treat,Chinese,4.1,Partner_24,Cycle,Credit Card,29-01-2025,11:33:00,48,14.7,481,100,61,442,Cancelled,4,Cloudy,Yes
454,1192,Customer_163,Female,58,Delhi,2,Pizza Point,Italian,3.9,Partner_3,Cycle,Wallet,17-05-2025,12:54:00,27,13,467,20,32,479,Delivered,2,Rainy,Yes
455,1251,Customer_108,Male,48,Delhi,6,Tandoori Treat,Chinese,4.7,Partner_40,Bike,Credit Card,11-05-2025,19:56:00,47,6.4,773,20,74,827,Delivered,5,Rainy,No
456,1248,Customer_254,Female,35,Pune,4,Biryani House,Biryani,4.4,Partner_41,Cycle,Net Banking,06-04-2025,17:56:00,17,3.9,566,50,65,581,Delivered,4,Sunny,No
457,1131,Customer_282,Male,26,Mumbai,3,Burger Town,Fast Food,4.6,Partner_19,Scooter,Wallet,10-02-2025,12:46:00,37,4.2,1070,100,56,1026,Delivered,5,Cloudy,No
458,1163,Customer_140,Female,19,Hyderabad,4,Biryani House,Biryani,3.8,Partner_15,Scooter,Net Banking,05-04-2025,16:58:00,19,6,1157,100,46,1103,Delivered,5,Cloudy,Yes
459,1280,Customer_103,Female,30,Bengaluru,2,Pizza Point,Italian,4.5,Partner_17,Scooter,Net Banking,03-04-2025,01:18:00,58,12.8,401,0,24,425,Delivered,5,Sunny,No
460,1297,Customer_7,Female,59,Delhi,3,Burger Town,Fast Food,4.3,Partner_49,Bike,Cash,14-04-2025,13:50:00,29,4.2,777,50,70,797,Delivered,4,Sunny,No
461,1214,Customer_108,Female,46,Chandigarh,4,Biryani House,Biryani,4.8,Partner_2,Scooter,Credit Card,18-02-2025,14:38:00,51,13.2,897,0,40,937,Delivered,1,Rainy,No
462,1276,Customer_154,Female,55,Bengaluru,2,Pizza Point,Italian,3.5,Partner_3,Bike,Credit Card,14-04-2025,23:34:00,36,9,1058,100,63,1021,Delivered,5,Cloudy,No
463,1244,Customer_56,Female,54,Hyderabad,2,Pizza Point,Italian,4.9,Partner_41,Scooter,UPI,09-04-2025,06:25:00,25,2.5,1000,0,54,1054,Delivered,1,Cloudy,No
464,1106,Customer_120,Female,60,Delhi,2,Pizza Point,Italian,4.3,Partner_30,Bike,Debit Card,09-04-2025,09:41:00,48,1.2,607,0,78,685,Delivered,4,Rainy,Yes
465,1106,Customer_67,Male,37,Delhi,2,Pizza Point,Italian,4.1,Partner_46,Cycle,Cash,18-01-2025,13:16:00,25,9.5,1298,100,50,1248,Cancelled,5,Sunny,No
466,1127,Customer_270,Female,54,Bengaluru,2,Pizza Point,Italian,4.8,Partner_30,Scooter,Wallet,17-01-2025,13:37:00,17,11.3,215,20,48,243,Delivered,4,Rainy,No
467,1222,Customer_235,Female,60,Hyderabad,5,Green Bowl,Healthy,3.8,Partner_37,Bike,Cash,15-02-2025,21:05:00,59,14.2,558,100,35,493,Delivered,2,Rainy,No
468,1189,Customer_40,Male,50,Chandigarh,1,Spice Hub,North Indian,4.6,Partner_21,Scooter,Cash,22-05-2025,04:08:00,25,4.5,644,100,46,590,Delivered,4,Sunny,Yes
469,1204,Customer_20,Male,34,Chandigarh,6,Tandoori Treat,Chinese,3.7,Partner_9,Scooter,Net Banking,13-04-2025,06:38:00,44,7.8,1145,100,41,1086,Delivered,5,Cloudy,Yes
470,1088,Customer_10,Male,29,Chandigarh,4,Biryani House,Biryani,3.9,Partner_35,Cycle,Cash,13-03-2025,05:30:00,25,2.1,487,100,72,459,Delivered,3,Sunny,No
471,1111,Customer_227,Male,58,Bengaluru,2,Pizza Point,Italian,4.7,Partner_42,Cycle,Net Banking,22-06-2025,18:10:00,57,13.6,643,0,77,720,Delivered,3,Rainy,Yes
472,1192,Customer_123,Male,23,Pune,1,Spice Hub,North Indian,3.5,Partner_2,Bike,Debit Card,21-02-2025,08:31:00,27,10.5,299,100,69,268,Delivered,1,Cloudy,Yes
473,1166,Customer_288,Male,57,Chandigarh,2,Pizza Point,Italian,3.8,Partner_35,Scooter,Cash,28-01-2025,11:09:00,22,4.3,290,100,52,242,Delivered,3,Sunny,Yes
474,1113,Customer_34,Female,59,Hyderabad,6,Tandoori Treat,Chinese,4.4,Partner_3,Bike,Credit Card,24-02-2025,15:39:00,41,5.2,847,0,44,891,Delivered,1,Cloudy,Yes
475,1069,Customer_171,Male,58,Bengaluru,1,Spice Hub,North Indian,4.6,Partner_45,Scooter,Net Banking,28-06-2025,13:15:00,45,1.9,1428,50,60,1438,Delivered,5,Rainy,No
476,1120,Customer_11,Male,37,Pune,6,Tandoori Treat,Chinese,3.9,Partner_28,Bike,Wallet,30-06-2025,00:27:00,20,1.8,676,150,57,583,Delivered,3,Sunny,Yes
477,1169,Customer_69,Female,38,Hyderabad,2,Pizza Point,Italian,4.5,Partner_49,Bike,Wallet,03-06-2025,15:08:00,41,10.1,277,20,79,336,Delivered,1,Sunny,No
478,1114,Customer_196,Female,29,Bengaluru,2,Pizza Point,Italian,4.2,Partner_1,Bike,Cash,20-06-2025,08:28:00,19,14.4,621,150,23,494,Delivered,2,Sunny,Yes
479,1260,Customer_41,Female,47,Delhi,2,Pizza Point,Italian,4,Partner_47,Bike,Credit Card,22-02-2025,08:03:00,42,3.5,1413,150,73,1336,Delivered,3,Cloudy,No
480,1194,Customer_86,Female,46,Chandigarh,2,Pizza Point,Italian,4.1,Partner_40,Cycle,Cash,03-04-2025,13:35:00,24,12.5,756,100,25,681,Delivered,1,Rainy,No
481,1132,Customer_195,Female,37,Delhi,3,Burger Town,Fast Food,4.2,Partner_25,Cycle,Wallet,22-05-2025,05:59:00,45,2,1418,150,29,1297,Delivered,4,Sunny,Yes
482,1208,Customer_213,Female,41,Mumbai,1,Spice Hub,North Indian,4.1,Partner_20,Cycle,Wallet,06-04-2025,16:46:00,19,6.7,226,150,66,142,Delivered,1,Rainy,Yes
483,1189,Customer_30,Female,45,Mumbai,4,Biryani House,Biryani,4.6,Partner_16,Scooter,UPI,06-05-2025,21:40:00,38,9.8,722,50,52,724,Delivered,2,Rainy,No
484,1083,Customer_7,Male,23,Chandigarh,2,Pizza Point,Italian,4.5,Partner_25,Scooter,Net Banking,29-05-2025,22:37:00,52,14.6,720,20,58,758,Delivered,2,Rainy,Yes
485,1158,Customer_211,Male,24,Hyderabad,3,Burger Town,Fast Food,4.5,Partner_50,Scooter,Credit Card,18-06-2025,13:03:00,32,11.5,818,150,54,722,Cancelled,4,Cloudy,No
486,1214,Customer_269,Female,59,Delhi,2,Pizza Point,Italian,3.9,Partner_28,Bike,Credit Card,18-01-2025,23:46:00,38,3.6,1207,0,26,1233,Delivered,4,Sunny,Yes
487,1099,Customer_133,Female,46,Hyderabad,5,Green Bowl,Healthy,4.4,Partner_40,Bike,Net Banking,16-01-2025,06:14:00,25,2.1,635,20,32,647,Delivered,1,Rainy,Yes
488,1052,Customer_5,Male,35,Bengaluru,1,Spice Hub,North Indian,4.6,Partner_1,Cycle,Wallet,05-05-2025,22:57:00,17,2.4,1399,20,50,1429,Delivered,1,Rainy,No
489,1176,Customer_162,Male,41,Hyderabad,4,Biryani House,Biryani,4.5,Partner_25,Cycle,UPI,28-03-2025,12:39:00,37,13.2,890,150,47,787,Delivered,1,Rainy,No
490,1128,Customer_189,Female,57,Chandigarh,2,Pizza Point,Italian,4.5,Partner_31,Cycle,Cash,16-05-2025,09:32:00,57,3.6,252,150,27,129,Cancelled,3,Sunny,No
491,1205,Customer_42,Female,45,Delhi,6,Tandoori Treat,Chinese,4.9,Partner_31,Cycle,Net Banking,05-06-2025,16:32:00,21,11.3,866,100,34,800,Delivered,2,Cloudy,Yes
492,1155,Customer_281,Female,28,Pune,5,Green Bowl,Healthy,4.8,Partner_8,Scooter,Net Banking,08-05-2025,02:58:00,49,4.4,1233,0,28,1261,Delivered,1,Sunny,No
493,1113,Customer_132,Female,60,Chandigarh,1,Spice Hub,North Indian,3.7,Partner_9,Cycle,Net Banking,09-04-2025,09:34:00,46,2.3,528,50,77,555,Delivered,2,Cloudy,Yes
494,1224,Customer_120,Male,34,Chandigarh,3,Burger Town,Fast Food,3.7,Partner_6,Bike,UPI,14-06-2025,19:10:00,36,11.4,972,100,61,933,Cancelled,1,Cloudy,No
495,1032,Customer_275,Male,42,Mumbai,3,Burger Town,Fast Food,5,Partner_21,Scooter,Net Banking,01-01-2025,10:36:00,23,8.3,978,150,67,895,Delivered,2,Sunny,No
496,1256,Customer_234,Male,56,Delhi,5,Green Bowl,Healthy,3.9,Partner_48,Cycle,Net Banking,17-03-2025,07:28:00,17,9.4,1143,50,29,1122,Delivered,1,Rainy,No
497,1171,Customer_79,Male,32,Chandigarh,2,Pizza Point,Italian,4.6,Partner_4,Bike,Cash,07-04-2025,02:00:00,40,5.2,1213,50,65,1228,Delivered,2,Sunny,No
498,1037,Customer_271,Female,36,Bengaluru,4,Biryani House,Biryani,4.5,Partner_13,Cycle,Wallet,11-04-2025,13:20:00,40,2.4,1169,50,68,1187,Delivered,5,Sunny,No
499,1248,Customer_150,Male,31,Hyderabad,6,Tandoori Treat,Chinese,3.8,Partner_48,Bike,Net Banking,24-04-2025,23:45:00,56,1.1,535,150,28,413,Delivered,5,Sunny,Yes
500,1092,Customer_27,Male,50,Hyderabad,4,Biryani House,Biryani,4.5,Partner_38,Scooter,Credit Card,02-04-2025,16:10:00,55,11.1,544,0,26,570,Delivered,1,Sunny,No
501,1046,Customer_238,Female,35,Hyderabad,3,Burger Town,Fast Food,4.4,Partner_29,Scooter,UPI,07-04-2025,23:36:00,22,2.6,1420,20,61,1461,Delivered,5,Sunny,Yes
502,1093,Customer_197,Female,59,Pune,5,Green Bowl,Healthy,4.6,Partner_20,Cycle,Credit Card,27-06-2025,03:13:00,21,5.6,1372,100,37,1309,Delivered,5,Sunny,No
503,1251,Customer_33,Male,31,Chandigarh,1,Spice Hub,North Indian,4.9,Partner_8,Bike,Wallet,18-05-2025,18:05:00,59,3.5,1006,150,72,928,Delivered,3,Sunny,Yes
504,1018,Customer_44,Male,50,Mumbai,5,Green Bowl,Healthy,3.9,Partner_35,Bike,Cash,24-05-2025,08:45:00,57,1,622,20,25,627,Delivered,5,Rainy,No
505,1276,Customer_262,Male,24,Mumbai,5,Green Bowl,Healthy,4.5,Partner_3,Bike,UPI,01-04-2025,20:41:00,27,3,1204,50,53,1207,Delivered,2,Sunny,Yes
506,1039,Customer_282,Female,34,Pune,3,Burger Town,Fast Food,4.1,Partner_11,Scooter,Cash,09-06-2025,14:24:00,20,14.2,768,20,66,814,Delivered,2,Cloudy,Yes
507,1262,Customer_84,Female,27,Delhi,6,Tandoori Treat,Chinese,4,Partner_28,Scooter,UPI,06-04-2025,19:14:00,53,4.5,751,20,65,796,Delivered,5,Sunny,No
508,1075,Customer_116,Female,18,Delhi,3,Burger Town,Fast Food,3.6,Partner_15,Scooter,UPI,27-03-2025,09:19:00,22,3.5,382,50,78,410,Delivered,3,Cloudy,No
509,1139,Customer_51,Male,28,Delhi,5,Green Bowl,Healthy,4,Partner_49,Scooter,Credit Card,14-03-2025,18:49:00,37,12.3,914,150,75,839,Delivered,5,Cloudy,No
510,1080,Customer_65,Male,42,Hyderabad,5,Green Bowl,Healthy,4.4,Partner_18,Bike,Net Banking,25-06-2025,17:31:00,55,14.6,461,50,20,431,Delivered,2,Cloudy,No
511,1147,Customer_142,Female,51,Chandigarh,4,Biryani House,Biryani,4.9,Partner_15,Scooter,Net Banking,30-04-2025,17:08:00,20,14.3,574,100,42,516,Delivered,3,Sunny,Yes
512,1044,Customer_147,Female,18,Delhi,6,Tandoori Treat,Chinese,4.9,Partner_28,Cycle,Wallet,28-05-2025,01:57:00,23,7.7,691,0,30,721,Delivered,5,Cloudy,Yes
513,1274,Customer_177,Male,60,Hyderabad,1,Spice Hub,North Indian,4.9,Partner_34,Cycle,Wallet,02-01-2025,14:30:00,17,9.5,1462,20,78,1520,Cancelled,5,Sunny,Yes
514,1254,Customer_195,Male,41,Delhi,3,Burger Town,Fast Food,5,Partner_22,Cycle,Credit Card,14-01-2025,14:25:00,49,12.9,473,150,42,365,Delivered,3,Rainy,No
515,1202,Customer_112,Female,59,Bengaluru,3,Burger Town,Fast Food,4.3,Partner_3,Scooter,Wallet,11-06-2025,19:24:00,46,1.8,636,0,67,703,Delivered,4,Rainy,No
516,1182,Customer_5,Male,45,Bengaluru,1,Spice Hub,North Indian,4.2,Partner_6,Cycle,Wallet,17-02-2025,13:43:00,24,6.8,210,50,76,236,Delivered,1,Sunny,No
517,1094,Customer_275,Female,24,Mumbai,4,Biryani House,Biryani,5,Partner_43,Scooter,Credit Card,04-04-2025,14:37:00,23,6,1009,50,39,998,Delivered,3,Cloudy,Yes
518,1170,Customer_17,Male,60,Delhi,2,Pizza Point,Italian,3.8,Partner_31,Cycle,Debit Card,12-04-2025,14:22:00,22,6.9,783,0,28,811,Delivered,2,Rainy,No
519,1065,Customer_80,Female,50,Pune,6,Tandoori Treat,Chinese,3.5,Partner_44,Bike,UPI,28-01-2025,00:43:00,58,12.6,996,20,27,1003,Delivered,5,Cloudy,Yes
520,1127,Customer_79,Male,33,Hyderabad,4,Biryani House,Biryani,3.9,Partner_8,Scooter,Net Banking,22-01-2025,14:38:00,30,10.3,792,50,51,793,Delivered,4,Cloudy,Yes
521,1077,Customer_118,Male,26,Chandigarh,6,Tandoori Treat,Chinese,4.1,Partner_18,Bike,Credit Card,18-02-2025,20:10:00,42,1.2,1228,150,31,1109,Delivered,1,Rainy,No
522,1246,Customer_32,Female,59,Pune,3,Burger Town,Fast Food,3.6,Partner_8,Scooter,Debit Card,28-03-2025,14:32:00,32,14.2,1497,20,34,1511,Delivered,2,Rainy,Yes
523,1147,Customer_242,Female,56,Mumbai,1,Spice Hub,North Indian,3.7,Partner_12,Scooter,Cash,24-03-2025,07:14:00,38,5.7,201,0,62,263,Delivered,1,Cloudy,Yes
524,1122,Customer_142,Male,55,Bengaluru,3,Burger Town,Fast Food,4.1,Partner_7,Bike,Net Banking,04-06-2025,12:41:00,53,2.7,940,150,53,843,Delivered,2,Sunny,No
525,1104,Customer_274,Male,20,Delhi,1,Spice Hub,North Indian,3.7,Partner_27,Cycle,Net Banking,19-03-2025,16:11:00,31,13.5,1319,150,41,1210,Delivered,5,Rainy,No
526,1269,Customer_258,Male,28,Hyderabad,6,Tandoori Treat,Chinese,4.4,Partner_45,Bike,Debit Card,04-05-2025,14:18:00,17,14.4,440,100,24,364,Delivered,2,Cloudy,No
527,1261,Customer_197,Female,43,Hyderabad,6,Tandoori Treat,Chinese,4.4,Partner_14,Bike,UPI,12-02-2025,14:56:00,25,9,1290,150,24,1164,Delivered,1,Cloudy,No
528,1138,Customer_283,Male,28,Pune,6,Tandoori Treat,Chinese,3.8,Partner_35,Bike,Debit Card,26-02-2025,10:06:00,17,10,1275,50,39,1264,Cancelled,3,Sunny,No
529,1178,Customer_189,Female,23,Delhi,6,Tandoori Treat,Chinese,4.9,Partner_36,Scooter,Net Banking,30-01-2025,00:02:00,23,6.7,709,20,54,743,Delivered,3,Sunny,Yes
530,1299,Customer_55,Female,59,Bengaluru,2,Pizza Point,Italian,3.9,Partner_41,Cycle,Wallet,05-01-2025,18:20:00,50,3.9,772,20,36,788,Delivered,3,Rainy,Yes
531,1189,Customer_76,Female,23,Pune,6,Tandoori Treat,Chinese,4.2,Partner_30,Bike,Credit Card,01-03-2025,14:48:00,27,9,1009,20,48,1037,Cancelled,2,Cloudy,No
532,1097,Customer_36,Male,22,Delhi,3,Burger Town,Fast Food,4.1,Partner_30,Cycle,Cash,11-04-2025,23:27:00,21,11.1,533,20,72,585,Delivered,1,Cloudy,Yes
533,1023,Customer_68,Male,23,Hyderabad,4,Biryani House,Biryani,3.9,Partner_41,Cycle,UPI,04-01-2025,21:59:00,15,14.4,242,0,72,314,Delivered,3,Cloudy,Yes
534,1158,Customer_170,Female,27,Mumbai,2,Pizza Point,Italian,3.9,Partner_35,Cycle,Debit Card,24-04-2025,05:34:00,55,8.6,1183,150,77,1110,Delivered,1,Sunny,No
535,1117,Customer_219,Female,27,Delhi,5,Green Bowl,Healthy,4,Partner_19,Bike,Net Banking,27-02-2025,00:49:00,39,10.6,1050,20,20,1050,Delivered,1,Rainy,Yes
536,1171,Customer_61,Female,23,Delhi,2,Pizza Point,Italian,4.8,Partner_39,Bike,Credit Card,20-01-2025,21:00:00,42,8.4,408,50,42,400,Delivered,4,Sunny,No
537,1189,Customer_136,Male,18,Pune,3,Burger Town,Fast Food,4.8,Partner_10,Cycle,Credit Card,08-05-2025,22:35:00,35,3.1,913,0,37,950,Delivered,4,Sunny,Yes
538,1094,Customer_198,Female,38,Pune,4,Biryani House,Biryani,4.2,Partner_31,Cycle,Cash,24-03-2025,04:21:00,53,12.1,770,20,25,775,Delivered,2,Rainy,No
539,1118,Customer_197,Male,55,Pune,4,Biryani House,Biryani,4.6,Partner_34,Cycle,Net Banking,17-05-2025,18:18:00,29,10.8,1303,150,51,1204,Delivered,1,Sunny,Yes
540,1179,Customer_185,Male,36,Bengaluru,5,Green Bowl,Healthy,4.2,Partner_36,Scooter,Credit Card,29-01-2025,02:02:00,28,12.6,1170,20,78,1228,Delivered,2,Sunny,Yes
541,1055,Customer_298,Male,48,Hyderabad,6,Tandoori Treat,Chinese,4.8,Partner_11,Bike,Credit Card,14-01-2025,23:56:00,38,3,253,100,43,196,Delivered,1,Cloudy,No
542,1154,Customer_241,Female,39,Mumbai,2,Pizza Point,Italian,4.2,Partner_42,Cycle,UPI,16-05-2025,23:50:00,33,2.6,1162,20,67,1209,Delivered,1,Cloudy,Yes
543,1233,Customer_284,Female,54,Pune,2,Pizza Point,Italian,4.3,Partner_46,Bike,Cash,19-04-2025,23:12:00,25,4.8,222,100,73,195,Delivered,4,Sunny,Yes
544,1040,Customer_240,Female,38,Hyderabad,5,Green Bowl,Healthy,4.5,Partner_26,Scooter,Credit Card,17-02-2025,19:05:00,18,12.2,314,20,45,339,Delivered,2,Rainy,Yes
545,1123,Customer_145,Male,52,Delhi,1,Spice Hub,North Indian,3.7,Partner_14,Cycle,UPI,27-03-2025,00:57:00,34,3.6,942,150,69,861,Delivered,1,Sunny,No
546,1025,Customer_162,Male,37,Delhi,5,Green Bowl,Healthy,3.5,Partner_23,Scooter,Cash,04-05-2025,01:33:00,47,3.7,1356,0,56,1412,Delivered,3,Sunny,Yes
547,1196,Customer_245,Male,36,Bengaluru,4,Biryani House,Biryani,3.7,Partner_44,Scooter,UPI,08-02-2025,00:48:00,55,2.3,1231,0,52,1283,Delivered,2,Cloudy,Yes
548,1268,Customer_175,Female,26,Chandigarh,2,Pizza Point,Italian,4,Partner_24,Cycle,Cash,05-06-2025,22:14:00,17,13.5,1227,150,66,1143,Delivered,4,Sunny,Yes
549,1050,Customer_8,Male,37,Pune,5,Green Bowl,Healthy,4.3,Partner_6,Scooter,UPI,10-06-2025,16:58:00,44,5.4,353,20,56,389,Cancelled,2,Sunny,No
550,1133,Customer_243,Female,46,Pune,3,Burger Town,Fast Food,4.5,Partner_9,Bike,Wallet,15-02-2025,15:43:00,46,1.6,923,0,24,947,Delivered,4,Rainy,Yes
551,1043,Customer_212,Female,34,Hyderabad,3,Burger Town,Fast Food,4.8,Partner_44,Bike,Wallet,22-03-2025,12:45:00,56,1.8,1249,150,80,1179,Delivered,5,Sunny,Yes
552,1115,Customer_199,Female,60,Delhi,3,Burger Town,Fast Food,3.6,Partner_30,Scooter,Net Banking,13-04-2025,02:29:00,49,13.6,969,20,56,1005,Delivered,1,Sunny,Yes
553,1176,Customer_249,Male,48,Hyderabad,4,Biryani House,Biryani,3.7,Partner_30,Bike,Wallet,17-01-2025,10:49:00,24,14.3,608,100,41,549,Delivered,2,Rainy,Yes
554,1110,Customer_28,Male,19,Pune,4,Biryani House,Biryani,4.9,Partner_44,Scooter,Debit Card,21-04-2025,16:09:00,31,9.9,327,50,70,347,Delivered,1,Rainy,No
555,1133,Customer_95,Male,23,Delhi,3,Burger Town,Fast Food,4.8,Partner_28,Scooter,Debit Card,24-02-2025,22:51:00,25,3.8,1124,100,53,1077,Cancelled,4,Rainy,Yes
556,1102,Customer_40,Male,38,Chandigarh,4,Biryani House,Biryani,4.5,Partner_47,Cycle,Net Banking,03-01-2025,19:08:00,35,1.2,926,150,44,820,Delivered,2,Rainy,No
557,1065,Customer_231,Male,20,Delhi,6,Tandoori Treat,Chinese,3.8,Partner_13,Scooter,Net Banking,01-01-2025,15:22:00,49,11.8,1032,50,53,1035,Delivered,2,Rainy,Yes
